OBJECTID,name,description,pic_url,thumb_url,categoryID,artifactID,categoryName,lat,long,score,icon_color,Tab_Name
1767,"Converter, differential",HEAVY METAL UNIT BOLTED TOGETHER WIITH NUMEROUS PIPE FITTINGS AND ONE CONTROL KNOB,http://source.techno-science.ca/artifacts-artefacts/images/1968.0542.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0542.001.aa.cs.thumb.png,2188,5161,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
1768,Camera,ALL METAL CONSTRUCTION WITH WOOD HANDLES,http://source.techno-science.ca/artifacts-artefacts/images/1968.0544.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0544.001.aa.cs.thumb.png,2189,5172,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1769,Calibrating machine,MOUNTED ON A WOOD BASE WITH A METAL TANK AT EACH END CONNECTED BY GLASS TUBES,http://source.techno-science.ca/artifacts-artefacts/images/1968.0545.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0545.001.aa.cs.thumb.png,2190,5173,Manufacturer,33.520660800000002,-86.802489999999992,76,R,The United States
1770,"Switch, protecting","WOOD BASE WITH TWO MAINLY METAL (UNIT ONE IS COPPER) UNITS, ONE WITH A GLASS TOP",http://source.techno-science.ca/artifacts-artefacts/images/1968.0549.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0549.001.aa.cs.thumb.png,2191,5179,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
1771,Telephone,SEE SUPP. INFO. FILE,http://source.techno-science.ca/artifacts-artefacts/images/1968.0551.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0551.001.aa.cs.thumb.png,2192,5181,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
1772,"Detector, audion",,http://source.techno-science.ca/artifacts-artefacts/images/1968.0555.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0555.001.aa.cs.thumb.png,2193,5185,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1773,"Tuner, antenna","WOODEN CASE, THREE INDUCTORS WOUND WITH COTTON COVERED MAGNET WIRE ON FIBRE COIL FORMS. BRASS SLIDER RODS, BRASS PICKUP BRUSHES, BLACK BAKELITE SQUARE KNOBS/ PAPER STRIPS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0556.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0556.001.aa.cs.thumb.png,2194,5186,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
1774,"Receiver, telegraph",WOODEN CABINET WITH METAL (COPPER & BRASS) ELECTRONICS AND CONNECTORS AND WITH BAKELITE PARTS,http://source.techno-science.ca/artifacts-artefacts/images/1968.0557.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0557.001.aa.cs.thumb.png,2195,5187,Manufacturer,37.090240000000001,-95.712890999999999,52,R,The United States
1775,"Receiver, radio","CABINET, WOOD/ FRONT PANEL, BAKELITE/ KNOBS, BAKELITE ON BRASS SPINDLES/ ALL FITTINGS, BRASS INDUCTOR, COTTON COVERED MAGNETWIRE WOUND ON A 3 INCH SYNTHETIC FORM. 2 POTENTIOMETERS & 2 REOSTATS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0558.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0558.001.aa.cs.thumb.png,2196,5188,Manufacturer,47.606209499999999,-122.332070800000000,76,R,The United States
1776,"Ashtray, commemorative",MARBLE ASHTRAY/ METAL INSCRIPTION PLATE/ SECTION OF TELEGRAPH CABLE MOUNTED IN METAL RING ON METAL PEDESTAL/ GREEN FELT BASE,http://source.techno-science.ca/artifacts-artefacts/images/1968.0560.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0560.001.aa.cs.thumb.png,2197,5190,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
1777,Photograph collection,GLASS MOUNTED SLIDES WITH CLOTH TAPED EDGES IN A WOODEN BOX,http://source.techno-science.ca/artifacts-artefacts/images/1968.0561.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0561.001.aa.cs.thumb.png,2198,5191,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
1778,"Gauge, pressure",BRASS AND IRON CONSTRUCTION WITH A GLASS FACE,http://source.techno-science.ca/artifacts-artefacts/images/1968.0563.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0563.001.aa.cs.thumb.png,2199,5193,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
1779,"Receiver, radio",HARDWOOD CABINET WITH ELECTRICAL COMPONENTS MOUNTED ON A BAKELITE FRONT PANEL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0566.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0566.001.aa.cs.thumb.png,2200,5196,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
1780,"Receiver, radio",HARDWOOD CABINET WITH A BAKELITE FACE AND CONTROL KNOBS/ CHASSIS AND INTERIOR COMPONENTS METAL WITH GLASS TUBES,http://source.techno-science.ca/artifacts-artefacts/images/1968.0567.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0567.001.aa.cs.thumb.png,2201,5199,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
1781,"Receiver, radio","DOVE-TAIL JOINTED HARDWOOD CABINET/ BAKELITE FACE PLATE AND COMTROL KNOBS/ GLASS TUBES/ METAL CONTACTS, INTERIOR CHASSIS AND COMPONENTS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0569.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0569.001.aa.cs.thumb.png,2202,5201,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
1782,"Receiver, radio","WOOD BASE/ METAL CHASSIS/ ACRYLIC PANEL/ GLASS, METAL & SYNTHETIC WORKING PARTS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0571.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0571.001.aa.cs.thumb.png,2203,5203,Manufacturer,39.952583900000000,-75.165221500000001,76,R,The United States
1783,"Receiver, radio",,http://source.techno-science.ca/artifacts-artefacts/images/1968.0572.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0572.001.aa.cs.thumb.png,2204,5204,Manufacturer,43.250020800000009,-79.866091400000002,76,R,Canada
1784,"Receiver, radio",,http://source.techno-science.ca/artifacts-artefacts/images/1968.0573.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0573.001.aa.cs.thumb.png,2205,5205,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
1785,"Detector, magnetic","A FITTED WOODEN BOX (MAHOGANY) WITH COPPER, BRASS AND IRON METAL FITTINGS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0575.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0575.001.aa.cs.thumb.png,2206,5207,Manufacturer,51.507350899999999,-0.127758300000000,76,R,Europe
1786,"Transceiver, radio",METAL BOXES WITH PLASTIC PHONE HAND SETS AND COVERED COIL ATTACHEMENT CORDS/ COMES WITH CLOTH STORAGE BAGS,http://source.techno-science.ca/artifacts-artefacts/images/1968.0576.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0576.001.aa.cs.thumb.png,2207,5208,Manufacturer,56.130366000000002,-106.346771000000000,52,R,Canada
1787,"Monitor, modulation",,http://source.techno-science.ca/artifacts-artefacts/images/1968.0578.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0578.001.aa.cs.thumb.png,2208,5211,Manufacturer,42.452303000000001,-71.136995900000002,76,R,The United States
1788,Surgical kit,"WOODEN BOX AND TRAYS (POSSIBLY MAHOGANY), WITH BRASS LOCKS AND FITTINGS; VELVET LINING; METAL INSTRUMENTS, SOME WITH EBONY OR IVORY HANDLES.",http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.001.aa.cs.thumb.png,2209,5212,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1789,Clamp,All metal construction,http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.020.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.020.aa.cs.thumb.png,2210,5231,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1790,"Case, instrument","Case is probably mahogany, with brass reinforced corners, sliding locks, and hardware. Lined with purple velvet.",http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.039.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0579.039.aa.cs.thumb.png,2211,5250,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1791,Ammeter,"Metal (steel, & brass)/ Glass / Paper scale/ Ebonite.",http://source.techno-science.ca/artifacts-artefacts/images/1968.0580.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0580.001.aa.cs.thumb.png,2212,5251,Manufacturer,40.735657000000003,-74.172366699999998,76,R,The United States
1792,"Bell, alarm",WOODEN CLOCK-STYLE CASE WITH METAL ELECTRICAL COMPONENTS AND LARGE BRASS BELL AND GLASS ACCESS PANEL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0581.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0581.001.aa.cs.thumb.png,2213,5252,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
1793,Projector,ALL METAL CONSTRUCTION (BRASS AND LARGELY TIN) WITH GLASS LENS ELEMENTS,http://source.techno-science.ca/artifacts-artefacts/images/1968.0584.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0584.001.aa.cs.thumb.png,2214,5255,Manufacturer,42.360082499999997,-71.058880099999996,76,R,The United States
1794,Camera,"Wood camera body covered with a thin layer of leather. Metal interior workings, clips, and lens mounts. Glass lenses and viewfinders.",http://source.techno-science.ca/artifacts-artefacts/images/1968.0585.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0585.001.aa.cs.thumb.png,2215,5256,Manufacturer,43.653225999999997,-79.383184299999996,76,R,Canada
1795,Camera,"LEATHER COVERED METAL BODY WITH BRASS AND NICKLE PLATED CONTROLS, GLASS LENS AND FINDER ELEMENTS AND TIM FILM SPOOLS",http://source.techno-science.ca/artifacts-artefacts/images/1968.0586.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0586.001.aa.cs.thumb.png,2216,5257,Manufacturer,48.856614000000000,2.352221900000000,76,R,Europe
1796,"Roller, print",TWO CARDBOARD BOXES CONTAINING THE LAVA ROLLERS WITH METAL ATTACHMENTS,http://source.techno-science.ca/artifacts-artefacts/images/1968.0588.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0588.001.aa.cs.thumb.png,2217,5259,Manufacturer,34.983130899999999,-85.286067599999996,76,R,The United States
1797,Medical kit,Chemicals in glass vials in a fruitwood box with brass fittings/ paper labels,http://source.techno-science.ca/artifacts-artefacts/images/1968.0589.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0589.001.aa.cs.thumb.png,2218,5261,Manufacturer,40.618675600000003,-80.577292799999995,76,R,The United States
1798,"Plate, manufacturer's",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0590.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0590.001.aa.cs.thumb.png,2219,5262,Manufacturer,43.708825999999988,-79.373498999999995,76,R,Canada
1799,"Gauge, temperature","METAL, BRASS & LEAD",http://source.techno-science.ca/artifacts-artefacts/images/1968.0591.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0591.001.aa.cs.thumb.png,2220,5263,Manufacturer,40.789141999999998,-73.134960999999990,76,R,The United States
1800,Filter,GLASS PLATES IN A METAL BOX,http://source.techno-science.ca/artifacts-artefacts/images/1968.0593.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0593.001.aa.cs.thumb.png,2221,5266,Manufacturer,43.161029999999997,-77.610921899999994,76,R,The United States
1801,"Plate, builder's",BRASS,http://source.techno-science.ca/artifacts-artefacts/images/1968.0595.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0595.001.aa.cs.thumb.png,2222,5270,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
1802,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.001.aa.cs.thumb.png,2223,5271,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1803,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.002.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.002.aa.cs.thumb.png,2224,5272,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1804,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.003.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.003.aa.cs.thumb.png,2225,5273,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1805,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.004.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.004.aa.cs.thumb.png,2226,5274,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1806,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.005.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.005.aa.cs.thumb.png,2227,5275,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1807,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.006.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.006.aa.cs.thumb.png,2228,5276,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1808,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.007.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.007.aa.cs.thumb.png,2229,5277,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
1809,"Plate, licence",METAL,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.008.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1968.0596.008.aa.cs.thumb.png,2230,5278,Manufacturer,51.253774999999997,-85.323213899999999,64,R,Canada
